subID,sub,run,trial,direction,ResponseTime,MovementTime,ErrorAngle,AccelerationAngle,Accuracy,TimePeakVelocity,DistancePeakVelocity,PeakVelocity,PeakAcceleration,InitialDirectionAngle,Outlier,Keep,age,dist_sums,dist_std,dist_max,dist_means,path_lengths,angular_averages
VML_MEG_030,26,4,18,-1,0.176,0.743,-19.948,-11.927,1,0.327,5.9731,64.285,603.45,-19.9365966514787,0,1,26,1107.10070260768,2.47359346951622,7.38087314265238,3.69033567535892,14.8717344673822,-50.3601957639433
VML_MEG_030,26,4,19,-1,0.247,1.198,-6.1754,4.9336,1,0.366,4.6827,56.077,782.16,-6.10176090120122,0,1,26,1160.67945984879,2.02654214086202,6.99142382917175,3.8689315328293,13.4719011469043,-52.0124504139097
VML_MEG_030,26,4,20,-1,0.234,1.249,-15.408,-16.547,1,0.431,5.6517,56.996,468.36,-15.440414157975,0,1,26,1184.71773177619,2.50085177708057,7.41699839889606,3.94905910592063,13.4885253152978,-17.5079476845555
VML_MEG_030,26,4,21,1,0.211,0.506,10.579,21.563,1,0.325,4.2907,53.313,2612.2,10.5768692448922,0,1,26,534.632694256845,1.1822371638931,3.45785513071843,1.78210898085615,11.9007194674978,-86.8384427385342
VML_MEG_030,26,4,22,1,0.274,1.023,1.5318,3.7411,1,0.411,3.1959,31.965,611.09,1.48394975934942,0,1,26,292.71268582259,0.625174978149423,1.89623788434765,0.975708952741968,11.5709785290945,0.917215734391056
VML_MEG_030,26,4,23,1,0.193,1.267,7.5628,3.6013,1,0.292,3.1773,44.708,881.65,7.73106135862013,0,1,26,1012.1072235707,1.76690347365444,5.76584349636913,3.37369074523565,11.2535915537574,3.975986895617
VML_MEG_030,26,4,24,-1,0.206,0.762,-19.976,-14.922,1,0.344,4.5987,54.261,643.86,-20.0284150039096,0,1,26,894.317553069686,1.75876691466,5.34906122928078,2.98105851023229,12.7752905911296,-34.3729426209005
VML_MEG_030,26,4,25,1,0.101,1.061,-4.9167,4.3596,1,0.403,7.3807,65.17,558.41,-4.96965351582631,0,1,26,982.84694212808,2.34149385143598,7.06167910672619,3.27615647376027,18.1038532810876,-15.4998827996839
VML_MEG_030,26,4,26,1,0.437,1.01,-6.8314,-9.1131,1,0.615,6.672,58.774,516.18,-6.81916927812999,0,1,26,1137.95107381965,2.40847929720179,7.20101413254257,3.79317024606551,13.641241700503,-47.8177435609227
VML_MEG_030,26,4,27,-1,0.31,0.573,0.6115,9.4135,1,0.408,5.7591,79.705,1996.5,0.61366868946936,0,1,26,163.189592201543,0.18697451417921,0.793891538101937,0.543965307338477,11.4956360943654,-12.9589511947841
VML_MEG_030,26,4,28,1,0.227,0.85,3.5144,11.527,1,0.399,6.4646,71.697,713.14,3.48779265501365,0,1,26,854.375995075872,2.10353483559796,6.06156199086605,2.84791998358624,13.2320652137719,-9.97666884390388
VML_MEG_030,26,4,29,1,0.252,1.139,-14.059,-4.7943,1,0.421,4.7519,50.907,446.91,-14.0537869446617,0,1,26,1018.69764751521,2.24691467810405,6.63837304199095,3.39565882505071,13.4290588020507,1.34264074440459
VML_MEG_030,26,4,30,-1,0.175,1.214,8.3449,8.8719,1,0.352,4.8843,53.207,491.26,8.3374938136765,0,1,26,860.587474034981,1.91310233842199,5.7991335711949,2.86862491344994,12.9574820768119,-17.8105794439185
VML_MEG_030,26,5,1,1,0.131,1.364,58.3,73.533,1,0.33,2.8834,28.013,226.71,58.0155038651574,0,1,26,1106.18486402397,1.941027396662,6.00902178406692,3.68728288007989,19.1433489301789,27.9867820939884
VML_MEG_030,26,5,2,1,0.202,0.574,32.799,32.799,1,0.342,6.0741,75.133,730.32,32.8306738126301,0,1,26,1058.77990050563,2.52897674806573,7.29901346310948,3.52926633501877,17.8898451348673,24.1385393435356
VML_MEG_030,26,5,3,1,0.226,1.078,36.989,32.06,1,0.361,5.7838,58.76,748.74,36.8061932240046,0,1,26,1390.43041922172,2.72868899603694,8.74143608294621,4.63476806407241,19.6179106723874,-13.1103099442654
VML_MEG_030,26,5,4,-1,0.263,1.202,22.386,-149.19,1,0.362,5.8715,76.75,1424.5,22.2281814143927,0,1,26,1676.5613221982,3.54616012863071,10.0096771430738,5.58853774066068,29.8083074893887,58.6241637908352
VML_MEG_030,26,5,5,-1,0.211,1.164,20.747,-147.51,1,0.372,3.6721,41.464,410,20.7015688581851,0,1,26,873.913424457839,1.52927659197509,4.40514732606584,2.9130447481928,12.9977016185973,-0.193754429512027
VML_MEG_030,26,5,6,1,0.232,0.793,30.369,54.627,1,0.389,3.6277,35.418,391.95,30.4063787159118,0,1,26,868.518920445512,1.30591337882951,4.11623144273381,2.89506306815171,15.896231351967,47.8957442705457
VML_MEG_030,26,5,7,-1,0.314,1.085,1.8678,17.619,1,0.414,3.7466,45.344,770.9,2.1647926182115,0,1,26,1265.53967746289,2.35269866648328,7.50911589649652,4.21846559154297,14.5919346229624,-46.4738742608399
VML_MEG_030,26,5,8,1,0.185,1.015,31.125,27.347,1,0.325,4.8233,57.331,659.05,31.2623781948741,0,1,26,1303.37987047711,2.76154460367122,8.04511285352591,4.34459956825702,17.8462058615581,-42.1219143067395
VML_MEG_030,26,5,9,-1,0.263,1.011,0.41421,3.6193,1,0.37,3.3462,39.953,900.8,0.495900066382539,0,1,26,622.244850030169,1.15399764926709,3.69934122250726,2.07414950010056,11.6723574360313,-8.4640242058345
VML_MEG_030,26,5,10,1,0.202,1.247,26.68,18.305,1,0.383,3.338,37.273,431.68,26.8790758249532,0,1,26,939.980646339588,1.85405592862506,5.60770029788036,3.13326882113196,13.0273010560656,-15.7052516781504
VML_MEG_030,26,5,11,-1,0.238,1.256,36.345,41.844,1,0.387,6.535,76.315,743.47,36.4188572080713,0,1,26,1442.86392355679,2.94931555166163,10.2206344529523,4.80954641185595,23.4266632052455,56.9999769740685
VML_MEG_030,26,5,12,1,0.225,1.121,19.913,28.357,1,0.399,4.6636,53.525,455.53,20.0226072808472,0,1,26,1035.52607026474,2.13591070320297,6.36577032288238,3.45175356754912,12.521433686517,19.5389612405892
VML_MEG_030,26,5,13,-1,0.207,0.911,35.885,209.71,1,0.318,6.1094,81.058,2923.6,35.8134751369255,0,1,26,1388.90624162859,2.86701783715919,9.80930388014134,4.62968747209531,20.4325740154742,39.278958171968
VML_MEG_030,26,5,14,1,0.164,1.28,28.021,36.895,1,0.295,3.1292,39.063,431.33,28.0204674269944,0,1,26,1161.11445608042,2.19378785917701,6.76144895719624,3.87038152026808,16.1555023478297,-16.7481344799909
VML_MEG_030,26,5,15,-1,0.176,1.272,24.786,16.451,1,0.376,3.7094,30.84,240.67,24.7883865829627,0,1,26,951.455728742627,1.94228892021659,5.88045489070166,3.17151909580876,13.4354212069816,-37.6017451728125
VML_MEG_030,26,5,16,1,0.174,0.466,48.94,49.607,1,0.267,5.2381,74.149,3091.9,48.9172128230427,0,1,26,1460.52222569346,2.90027233678888,8.55193198571746,4.86840741897821,20.1873977430083,139.166939633498
VML_MEG_030,26,5,17,1,0.043,1.393,33.758,72.039,1,0.363,7.3376,72.608,1036.9,33.3924330496366,0,1,26,1470.32557712243,3.34437457080818,10.8807703960005,4.90108525707475,37.5100198812509,-9.6992312957939
VML_MEG_030,26,5,18,1,0,1.489,42.5,66.5,1,0.316,3.7903,42.376,575.97,42.4191858576744,0,1,26,885.625438887944,1.67385756415821,5.2288813469877,2.95208479629315,14.8507346813825,17.6520158229576
VML_MEG_030,26,5,19,-1,0.231,1.261,34.607,46.202,1,0.397,7.2096,77.845,754.39,34.6410561828141,0,1,26,1584.57700977803,3.59070439112523,11.1738787847836,5.28192336592675,24.890069735686,6.89889460549477
VML_MEG_030,26,5,20,1,0.227,1.243,34.559,45.537,1,0.324,3.2301,43.466,1204.4,34.5497392490392,0,1,26,1098.52210013137,1.89550508274413,5.77697860960994,3.66174033377123,13.3575845636864,3.59789937657169
VML_MEG_030,26,5,21,-1,0.029,1.249,37.91,168.79,1,0.314,3.661,49.323,1104.4,37.6503634794419,0,1,26,960.261072904747,1.82481968625539,5.94186080850135,3.20087024301582,20.7411439748042,29.9462532180839
VML_MEG_030,26,5,22,1,0.223,1.194,16.426,14.533,1,0.37,3.8156,44.936,479.25,16.347941420092,0,1,26,979.770178189538,1.78663567607506,5.33646371368909,3.26590059396513,11.8976630869271,-9.47495163056498
VML_MEG_030,26,5,23,1,0.206,0.803,17.161,20.989,1,0.385,4.9985,52.86,484.32,17.1029715524786,0,1,26,848.574162432126,1.8784827668658,5.59473900215327,2.82858054144042,12.3474804015692,-2.75711099449705
VML_MEG_030,26,5,24,-1,0.262,1.046,19.463,25.891,1,0.348,3.5997,51.529,1390.7,19.3461220032658,0,1,26,958.319541190751,1.63016113490192,5.45014409705048,3.19439847063584,12.5290749711137,-14.545952417433
VML_MEG_030,26,5,25,-1,0.326,1.104,25.63,-148.75,1,0.436,4.284,54.611,3830.5,25.6373002416382,0,1,26,779.824934306743,1.56336567085677,4.78653496175528,2.59941644768914,13.3121291031944,-11.0678815441447
VML_MEG_030,26,5,26,-1,0.23,1.13,27.566,-148.41,1,0.347,5.2102,63.537,2831,27.5616360127282,0,1,26,1305.32364578654,2.66722711011917,8.65109267108294,4.35107881928845,15.7537517160954,-2.02604707347142
VML_MEG_030,26,5,27,-1,0.331,1.147,40.817,52.567,1,0.418,2.6488,36.979,1825.6,40.8155695283059,0,1,26,840.65165921654,1.47206156502674,4.54890224546483,2.80217219738847,13.9499937857511,115.959598101179
VML_MEG_030,26,5,28,-1,0.197,0.952,11.453,28.118,1,0.339,4.1641,49.401,452.91,11.4876719060136,0,1,26,856.491791298125,1.6597336824616,4.95090365237881,2.85497263766042,11.8031666885225,-103.246280562843
VML_MEG_030,26,5,29,-1,0.246,0.469,16.183,24.586,1,0.349,2.343,30.74,706.99,16.2314081144683,0,1,26,201.793919991495,0.352449243433143,1.21528115975074,0.672646399971651,11.5515795231335,35.165449466995
VML_MEG_030,26,5,30,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,26,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_031,27,1,1,1,0.298,1.168,-9.048,-14.881,1,0.398,2.9772,38.71,1044.1,-9.16120530224641,0,1,27,1175.38056640642,2.15828139902142,6.71142458655345,3.91793522135473,12.9003768939256,-19.2822117885921
VML_MEG_031,27,1,2,-1,0.346,1.141,-22.054,-12.637,1,0.451,3.2897,35.447,1512.2,-21.9651802304801,0,1,27,1111.45240806116,1.88922793483769,5.90955078976614,3.70484136020387,13.3153686915571,-41.0357647644759
VML_MEG_031,27,1,3,-1,0.232,1.246,-14.502,-4.9669,1,0.398,4.46,41.058,458.17,-14.4436576256877,0,1,27,1090.4172001058,2.292095947445,6.90584421229015,3.63472400035267,12.2860166962977,-65.0934188567815
VML_MEG_031,27,1,4,-1,0.176,1.289,-2.1851,7.5765,1,0.352,5.0324,51.491,498.88,-2.20834672477311,0,1,27,302.391698372437,0.439012285218186,1.57090294026933,1.00797232790812,10.860217117586,-36.5679205269164
VML_MEG_031,27,1,5,1,0.263,1.156,-7.2802,-19.1,1,0.411,3.0901,26.252,377.24,-7.38353163620547,0,1,27,746.115633815323,1.40883688304417,4.35351237401939,2.48705211271774,11.9300451703784,76.2179673625286
VML_MEG_031,27,1,6,-1,0.209,0.261,1.993,2.1244,1,0.384,6.8224,71.338,628.8,1.99354718921758,0,1,27,416.4381972663,0.832694887353922,2.45687974904322,1.388127324221,11.5296769014228,-10.3141374246123
VML_MEG_031,27,1,7,1,0.254,0.986,-9.6575,-16.365,1,0.373,4.3752,49.314,1074.5,-9.65217712476459,0,1,27,1152.98443007163,2.19832359540838,6.69218554130676,3.84328143357209,12.4527985504808,-50.126013045251
VML_MEG_031,27,1,8,1,0.168,1.17,2.5185,10.973,1,0.412,4.8966,35.908,245.12,2.44442890533277,0,1,27,615.614038138864,1.31039073190551,3.71037968028461,2.05204679379621,11.596233387042,-30.227377020953
VML_MEG_031,27,1,9,-1,0.181,0.828,-2.6776,1.2166,1,0.376,5.0102,45.95,388.38,-2.69378970966332,0,1,27,629.53335001985,1.42828949156006,4.15561717098964,2.09844450006617,10.8653499667475,-68.9563591985218
VML_MEG_031,27,1,10,1,0.204,1.03,-3.1583,-4.9878,1,0.427,4.8563,38.746,310.64,-3.18507075559555,0,1,27,767.920191614332,1.65655804321488,4.79304671516606,2.55973397204777,11.0846313626964,26.6032473629004
VML_MEG_031,27,2,1,-1,0.173,1.33,44.036,58.04,1,0.348,3.3638,32.152,311.41,43.984639719603,0,1,27,1168.66721738204,2.20949868102016,6.54716544329333,3.89555739127346,18.763650260416,46.319620546025
VML_MEG_031,27,2,2,1,0.353,1.129,28.964,30.69,1,0.476,3.0462,35.626,889.32,28.9649358000428,0,1,27,1100.78580327151,2.01242900719869,5.86554194785202,3.66928601090502,15.9626303346378,55.707960207912
VML_MEG_031,27,2,3,-1,0.207,1.274,40.444,57.591,1,0.415,4.5463,33.896,277.61,40.4571663811664,0,1,27,1015.30655086623,1.95170357029148,6.28094866055929,3.38435516955411,15.3678651736017,64.7183931862489
VML_MEG_031,27,2,4,-1,0.303,1.193,21.838,16.574,1,0.432,1.9126,19.203,94.013,21.8749923961328,0,1,27,572.648595514765,1.0469016447789,3.68602634887487,1.90882865171588,11.5969872255104,-2.52386368516233
VML_MEG_031,27,2,5,1,0.361,1.124,29.675,41.548,1,0.5,3.3622,33.348,590.67,29.6753112385658,0,1,27,954.394073951426,1.73215209744322,5.05701526911122,3.18131357983809,13.7845378181529,20.3608625474102
VML_MEG_031,27,2,6,-1,0.19,1.307,4.0731,24.371,1,0.842,7.7432,15.305,121.93,4.09197961370786,0,1,27,366.362428759793,0.646137886647167,2.30360904852971,1.22120809586598,10.7116130753119,-7.20464354380484
VML_MEG_031,27,2,7,-1,0.256,1.237,24.201,17.856,1,0.504,3.6302,23.694,172.35,24.1717051359108,0,1,27,621.129935642636,1.10445453367335,3.26272111770018,2.07043311880879,13.6771939027147,-39.4505379397389
VML_MEG_031,27,2,8,-1,0.272,1.231,50.16,55.957,1,0.43,3.5696,43.272,394.44,50.1850052323092,0,1,27,1099.55244782762,1.98688260157584,6.64911942644021,3.66517482609206,18.4578623868816,37.5799989503245
VML_MEG_031,27,2,9,-1,0.293,1.196,21.464,13.914,1,0.422,2.1384,23.648,1189.9,21.4220879469234,0,1,27,690.981513966392,1.19850849657649,3.80990830509092,2.30327171322131,12.5508955550725,-16.2923283445527
VML_MEG_031,27,2,10,1,0.243,1.154,30.142,45.924,1,0.39,3.7077,37.427,402.83,30.1305371159517,0,1,27,1053.50809092772,1.96441723838277,5.69861108661783,3.51169363642573,14.9484254504654,31.1985957849472
VML_MEG_031,27,2,11,1,0.285,1.226,27.576,47.125,1,0.473,3.1346,21.805,247.82,27.5703576683558,0,1,27,629.620787871131,1.14964482165058,3.66041585834433,2.09873595957044,11.8831627597282,16.7714413707779
VML_MEG_031,27,2,12,-1,0.319,1.159,17.304,17.659,1,0.43,3.0809,36.398,1561.4,17.3568299313724,0,1,27,941.905108398775,1.55849485995909,4.91328038957889,3.13968369466258,12.9253827869908,7.90274307138205
VML_MEG_031,27,2,13,-1,0.189,1.299,31.417,50.066,1,0.469,3.7754,22.341,135.2,31.4848264366297,0,1,27,644.590035877371,1.13156024375673,3.43018757543902,2.14863345292457,12.2497438098466,81.1294582052725
VML_MEG_031,27,2,14,1,0.261,1.128,17.963,38.636,1,0.444,4.2848,36.454,313.1,17.9544611724837,0,1,27,852.60487479739,1.65609430600748,4.8481275854911,2.84201624932463,12.1925150936837,-9.51894831003293
VML_MEG_031,27,2,15,-1,0.314,1.176,41.873,33.987,1,0.52,2.9033,24.892,168.23,41.9278187511688,0,1,27,689.453027186075,1.18773504515583,3.63439675586126,2.29817675728692,13.2878061875338,54.4512042033651
VML_MEG_031,27,2,16,-1,0.208,1.289,26.499,-147.92,0,0.45,2.9882,23.712,206.28,26.5456348277498,0,1,27,563.027175872721,1.12098079768737,3.28838530053935,1.87675725290907,9.12303441256805,14.0283461970234
VML_MEG_031,27,2,17,1,0.172,1.321,25.792,24.252,1,0.382,6.0168,57.811,499.39,25.7929195065338,0,1,27,1459.51606403858,3.42207370036079,10.7325114511049,4.86505354679525,21.062965731574,-14.4229068740522
VML_MEG_031,27,2,18,1,0.234,1.068,21.833,13.523,1,0.395,4.0581,30.636,967.31,21.8129920124103,0,1,27,742.225333043203,1.31537635938693,3.89940886212829,2.47408444347735,12.2520533395577,-26.3283603114868
VML_MEG_031,27,2,19,-1,0.26,1.128,15.317,-140.77,1,0.444,4.7703,37.388,354.1,15.2910635576079,0,1,27,662.052453241863,1.29837510195794,3.95780459958197,2.20684151080621,12.14696484003,-7.14183393733065
VML_MEG_031,27,2,20,1,0.265,1.096,16.299,15.634,1,0.467,3.728,23.232,706.62,16.3015614035496,0,1,27,752.39759990612,1.44365046851379,4.35989263558389,2.50799199968707,12.67141738814,-20.4391069558367
VML_MEG_031,27,2,21,1,0.237,1.095,29.753,17.786,1,0.42,4.3043,31.962,368.5,29.7157399979698,0,1,27,801.094962329552,1.47221375068904,4.22604019030489,2.67031654109851,13.7597818824312,-30.7445326788678
VML_MEG_031,27,2,22,1,0.22,1.077,17.441,40.224,1,0.406,3.345,27.044,236.12,17.4443944067867,0,1,27,686.340607361427,1.30563601453208,3.98353181902337,2.28780202453809,12.2545073588055,0.097648628530513
VML_MEG_031,27,2,23,-1,0.349,0.899,16.115,23.228,1,0.533,4.3253,27.393,327.81,16.0701353633348,0,1,27,762.906990732578,1.39225611591016,4.17831196312219,2.54302330244193,12.5076089110862,-29.0556768998755
VML_MEG_031,27,2,24,1,0.204,1.288,16.649,22.536,1,0.42,3.6236,31.484,224.03,16.656439902999,0,1,27,988.445017674498,2.04522557663144,5.96103148913297,3.29481672558166,13.9541012693986,-28.3014077315615
VML_MEG_031,27,2,25,-1,0.211,1.211,14.252,29.333,1,0.42,3.1082,23.532,200.06,14.3354410753994,0,1,27,681.960539618384,1.2900880400777,3.8811517348292,2.27320179872795,12.1681857393634,-13.6091474011065
VML_MEG_031,27,2,26,1,0.239,1.219,18.302,11.06,1,0.413,4.62,40.435,399.76,18.3261336981241,0,1,27,1195.91408403398,2.38125385793864,6.98830901511482,3.98638028011328,14.3868762110984,-32.3821139231075
VML_MEG_031,27,2,27,1,0.243,1.11,24.746,11.598,1,0.46,3.6664,25.572,222.59,24.8539380143612,0,1,27,749.552035062857,1.5805893422181,4.79532135577717,2.49850678354286,13.0440768219656,-25.3282776451063
VML_MEG_031,27,2,28,1,0.255,1.158,22.812,13.574,1,0.402,2.9692,22.502,280.44,22.8029424310343,0,1,27,902.373222991613,1.72399991091029,5.70493941877295,3.00791074330538,13.1911726472,-25.1268171612722
VML_MEG_031,27,2,29,1,0.234,1.215,7.0123,12.907,1,0.363,2.8391,32.123,396.52,7.15474900922696,0,1,27,817.830770726851,1.37325148542787,4.19974524389195,2.7261025690895,12.2586081290593,-15.5321953845958
VML_MEG_031,27,2,30,-1,0.186,1.294,42.588,38.432,1,0.419,3.8051,28.119,190.87,42.5705909629113,0,1,27,943.926324756605,1.8498589040431,5.34514084934396,3.14642108252202,15.7486938202058,23.7579869112786
VML_MEG_031,27,3,1,-1,0.189,1.224,36.009,35.067,1,0.42,3.3617,23.461,162,36.0315813477694,0,1,27,610.081794740056,1.08847309442234,3.40718348314783,2.03360598246685,12.8958143801981,54.9772576380677
VML_MEG_031,27,3,2,-1,0.263,1.189,21.116,2.0539,1,0.392,2.9665,30.419,586.71,21.0959219494607,0,1,27,810.655952307261,1.35724048874302,4.20513838699997,2.70218650769087,12.7398254570736,-29.1011700908727
VML_MEG_031,27,3,3,-1,0.266,1.229,18.641,20.727,1,0.72,5.9552,26.928,162.41,18.8258200631657,0,1,27,515.756350628326,0.964647424681657,3.14883132327587,1.71918783542775,11.732599833982,-1.89309328806363
VML_MEG_031,27,3,4,-1,0.408,1.051,4.5153,22.067,1,0.61,4.5105,33.453,282.85,4.49954803623138,0,1,27,481.173014768792,1.07538063497517,3.21679133154424,1.60391004922931,11.4413207103494,-9.60022288677778
VML_MEG_031,27,3,5,1,0.296,1.145,19.561,45.345,1,0.422,2.6773,25.669,325.53,19.5348599587729,0,1,27,897.686333513225,1.69301814550235,5.21290551929079,2.99228777837742,13.8213703755508,7.36800051039809
VML_MEG_031,27,3,6,-1,0.256,1.14,24.071,-140.49,1,0.409,3.8657,29.209,492.26,24.0696579140288,0,1,27,818.067457460429,1.40772992842302,4.53446388698038,2.7268915248681,12.8250717172677,7.52720182732668
VML_MEG_031,27,3,7,1,0.358,1.135,13.739,9.9894,1,0.506,2.7589,25.082,1559.4,13.7393492413604,0,1,27,680.683332183535,1.22276460823208,3.8804578116495,2.26894444061178,12.171539373611,-35.0418551376748
VML_MEG_031,27,3,8,1,0.192,1.285,34.529,26.141,1,0.387,3.33,34.421,406.14,34.7693327211481,0,1,27,929.948389592183,1.80322746639606,5.14306359134584,3.09982796530728,13.5673566281184,-3.14812674777508
VML_MEG_031,27,3,9,1,0.157,1.11,29.73,32.368,1,0.335,3.3938,31.447,299.67,29.7206446793399,0,1,27,676.67093246222,1.2700733262803,3.85729742091524,2.25556977487407,11.9389288545757,1.52503589803263
VML_MEG_031,27,3,10,1,0.322,1.01,16.651,11.039,1,0.486,4.2013,37.748,1388.4,16.6660650371393,0,1,27,900.626432617748,1.81660204062396,5.2379628441693,3.00208810872583,13.6323394589859,-29.5990372986751
VML_MEG_031,27,3,11,1,0.149,1.182,6.566,19.189,1,0.336,3.6595,28.436,253.14,6.56663684097185,0,1,27,672.537015135829,1.22347805373086,3.71647500827503,2.24179005045276,11.0204580301074,-9.7072048290853
VML_MEG_031,27,3,12,-1,0.214,1.238,48.754,70.111,1,0.444,4.9873,36.154,237.82,48.6503305518568,0,1,27,1113.25169553497,2.14001730354692,6.60919984252265,3.71083898511657,17.7715243463116,47.138527368365
VML_MEG_031,27,3,13,-1,0.268,1.214,30.609,38.154,1,0.419,3.29,32.048,1927.8,30.6413915407146,0,1,27,1013.60139816198,1.77224662785263,5.31730472284825,3.37867132720661,14.2535923388752,1.99783660367284
VML_MEG_031,27,3,14,1,0.096,1.398,22.768,23.851,1,0.438,4.9716,42.746,461.47,22.8362669470144,0,1,27,1073.46820250393,2.53951997926691,7.84822195824429,3.57822734167976,17.8679828565189,-17.0653990388019
VML_MEG_031,27,3,15,1,0.256,0.995,13.311,8.8084,1,0.424,4.1049,34.314,418.75,13.2914723389475,0,1,27,688.171034893326,1.36872557429139,4.01317266816941,2.29390344964442,11.30923439011,-7.04596076426586
VML_MEG_031,27,3,16,1,0.234,0.976,17.298,43.47,1,0.396,3.8272,34.122,341.46,17.2670256155469,0,1,27,649.977019849578,1.17743303463403,3.57356118004763,2.16659006616526,11.2815988879751,19.1504391687201
VML_MEG_031,27,3,17,1,0.234,0.971,31.524,18.852,1,0.408,3.705,30.737,289.19,31.4013027293294,0,1,27,706.755987182645,1.38397702830471,4.01392536228412,2.35585329060881,11.9852316628779,-4.86922403280843
VML_MEG_031,27,3,18,1,0.225,1.245,17.305,16.611,1,0.445,4.7972,28.122,1502.9,17.2971486199017,0,1,27,679.028416686909,1.34853030417465,3.93846260834897,2.26342805562303,12.3713325435631,-1.16586154904687
VML_MEG_031,27,3,19,1,0.386,0.992,4.2517,10.673,1,0.477,2.2074,28.422,713.4,4.2843572359785,0,1,27,569.040417594109,0.90821807751647,2.97104716569447,1.89680139198036,11.6211332636395,-22.6437172595249
VML_MEG_031,27,3,20,-1,0.223,1.287,44.876,48.794,1,0.438,3.8184,31.941,251.33,44.8652021620849,0,1,27,900.630344033176,1.71243365719482,5.46119769613986,3.00210114677725,15.4846842854323,61.8999504211968
VML_MEG_031,27,3,21,1,0.355,1.136,16.18,16.617,1,0.524,4.3992,34.243,3246.2,16.1662786052835,0,1,27,1043.79517841802,1.92452452183666,5.74109312556553,3.4793172613934,13.5326365487083,-32.381913043641
VML_MEG_031,27,3,22,-1,0.255,1.173,34.304,201.04,1,0.464,6.4188,47.903,1141,34.3206620170598,0,1,27,1286.36242725502,2.86688655963443,8.28140347650591,4.28787475751675,19.0499365222758,27.7630151074595
